athlete_id,athlete_name,country_code,gender,sports,events
1363,KRIZOVA Denisa,CZE,F,Ice Hockey,Women
1364,KROL-WALAS Aleksandra,POL,F,Snowboard,Women's Parallel Giant Slalom
1365,KROUPA Matyas,CZE,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1366,KRUZBERGS Roberts,LAT,M,Short Track Speed Skating,Men's 1000m/Men's 1500m
1367,KRYEZIU Kiana,KOS,F,Alpine Skiing,Women's Super-G
1368,KRYLOVA Alena,AIN,F,Short Track Speed Skating,Women's 500m
1369,KRZEMPEK Milosz,POL,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1370,KUBALIK Dominik,CZE,M,Ice Hockey,Men
1371,KUDO Rise,JPN,F,Snowboard,Women's Snowboard Halfpipe
1372,KUEHNHAUSER Max,GER,M,Snowboard,Men's Parallel Giant Slalom
1373,KUELM Susan,EST,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1374,KUKAN Dean,SUI,M,Ice Hockey,Men
1375,KULBIN Jakob,EST,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
1376,KULESZA Wiktor,POL,M,Figure Skating,Team Event
1377,KULISS Fedirs,LAT,M,Figure Skating,Men Single Skating
1378,KUNDRATEK Tomas,CZE,M,Ice Hockey,Men
1379,KUNKEL Robert,GER,M,Figure Skating,Pair Skating
1380,KUOPPALA Ida,FIN,F,Ice Hockey,Women
1381,KURAKOVA Ekaterina,POL,F,Figure Skating,Women Single Skating/Team Event
1382,KURASHEV Philipp,SUI,M,Ice Hockey,Men
1383,KURATSUBO Katsuhiro,JPN,M,Speed Skating,Men's 500m
1384,KUZMINA Anastasiya,SVK,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1385,KUZNIETSOV Maksym,UKR,M,Freestyle Skiing,Men's Aerials
1386,KVANDAL Eirin Maria,NOR,F,Ski Jumping,Women's NH Individual/Mixed Team
1387,KWIATKOWSKI Oskar,POL,M,Snowboard,Men's Parallel Giant Slalom
1388,KYRKKO Emilia,FIN,F,Ice Hockey,Women
1389,KYTOESAHO Niko,FIN,M,Ski Jumping,Men's NH Individual/Mixed Team
1390,LABASTOVA Alena,CZE,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1391,LABORDE DIT PERE Issa Gachingiri,KEN,M,Alpine Skiing,To be defined
1392,LACHAT-COUCHEPIN Pablo,SUI,M,Curling,Men
1393,LACK Saskja,SUI,F,Freestyle Skiing,Women's Ski Cross
1394,LACZKO Lara Vanda,HUN,F,Cross-Country Skiing,Women's 10km Interval Start Free
1395,LAEGREID Sturla Holm,NOR,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1396,LAFFONT Perrine,FRA,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1397,LAIDLAW Harry,AUS,M,Alpine Skiing,To be defined
1398,LAINE Tormis,EST,M,Alpine Skiing,To be defined
1399,LAITINEN Nelli,FIN,F,Ice Hockey,Women
1400,LAJOIE Marjorie,CAN,F,Figure Skating,Ice Dance/Team Event
1401,LAJUNEN Elias,FIN,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1402,LALIBERTE-ROY Rose,CAN,F,Speed Skating,Women's 500m/Women's 1000m
1403,LAM Ching Yan,HKG,F,Short Track Speed Skating,To be defined
1404,LAMARCHE Beatrice,CAN,F,Speed Skating,Women's 500m/Women's 1000m/Women's 1500m/Women's Team Pursuit
1405,LAMBERT Adam,AUS,M,Snowboard,Men's Snowboard Cross
1406,LAMMIE Bobby,GBR,M,Curling,Men
1407,LAMONTAGNE Justine,CAN,F,Alpine Skiing,To be defined
1408,LAMPARTER Johannes,AUT,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1409,LAMPIC Anamarija,SLO,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1410,LAMURE Marie,FRA,F,Alpine Skiing,Women's Team Combined
1411,LANDESKOG Gabriel,SWE,M,Ice Hockey,Men
1412,LANGENHAN Max,GER,M,Luge,Men's Singles/Team Relay
1413,LANGER Thierry,BEL,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Mixed Relay 4 x 6km (M+W)
1414,LANISEK Anze,SLO,M,Ski Jumping,Men's NH Individual/Mixed Team
1415,LANKINEN Kevin,FIN,M,Ice Hockey,Men
1416,LAPANJA Lila,SLO,F,Alpine Skiing,To be defined
1417,LARSEN My,DEN,F,Curling,Women
1418,LASKOVA Dominika,CZE,F,Ice Hockey,Women
1419,LASSEN Matias,DEN,M,Ice Hockey,Men
1420,LAURIDSEN Markus,DEN,M,Ice Hockey,Men
1421,LAURIDSEN Oliver,DEN,M,Ice Hockey,Men
1422,LAWRENCE Taylor,GBR,M,Bobsleigh,2-man/4-man
1423,LECHNER Christoph,GER,M,Snowboard,Men's Snowboard Halfpipe
1424,LECHNER Florian,AUT,M,Snowboard,Men's Snowboard Halfpipe
1425,LECLERC Sophie,FRA,F,Ice Hockey,Women
1426,LEDECKA Ester,CZE,F,Alpine Skiing/Snowboard,Women's Super-G/Women's Parallel Giant Slalom
1427,LEE Chaeun,KOR,M,Snowboard,Men's Snowboard Halfpipe
1428,LEE Chieh-Han,TPE,M,Cross-Country Skiing,Men's 10km Interval Start Free
1429,LEE Doyun,KOR,M,Bobsleigh,4-man
1430,LEE Eui Jin,KOR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1431,LEE Geonu,KOR,M,Bobsleigh,4-man
1432,LEE Haein,KOR,F,Figure Skating,Women Single Skating/Team Event
1433,LEE Jeongmin,KOR,M,Short Track Speed Skating,Men's 5000m Relay
1434,LEE Jio,KOR,M,Snowboard,Men's Snowboard Halfpipe
1435,LEE Joonseo,KOR,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1436,LEE Juneseo,KOR,M,Short Track Speed Skating,Men's 5000m Relay
1437,LEE Kyung Yeon,KOR,M,Bobsleigh,To be defined
1438,LEE Na-Hyun,KOR,F,Speed Skating,Women's 500m/Women's 1000m
1439,LEE Nayoon,KOR,F,Snowboard,Women's Snowboard Halfpipe
1440,LEE Sangho,KOR,M,Snowboard,Men's Parallel Giant Slalom
1441,LEE Seunghun,KOR,M,Freestyle Skiing,Men's Freeski Halfpipe
1442,LEE Soyeon,KOR,F,Short Track Speed Skating,Women's 500m/Women's 3000m Relay
1443,LEE Soyoung,KOR,F,Freestyle Skiing,Women's Freeski Halfpipe
1444,LEE Wen-Yi,TPE,F,Alpine Skiing,To be defined
1445,LEE Yoonseung,KOR,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1446,LEEMANN Sinja,SUI,F,Ice Hockey,Women
1447,LEERDAM Jutta,NED,F,Speed Skating,Women's 500m/Women's 1000m
1448,LEGNAVSKY Gustav,NZL,M,Freestyle Skiing,Men's Freeski Halfpipe
1449,LEGOVIC Matija,CRO,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1450,LEHKONEN Artturi,FIN,M,Ice Hockey,Men
1451,LEHTO Elian,FIN,M,Alpine Skiing,Men's Downhill/Men's Super-G/Men's Team Combined
1452,LEHTONEN Mikko,FIN,M,Ice Hockey,Men
1453,LEHTONEN Venla,FIN,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1454,LEINAMO Sonja,FIN,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1455,LENHERR Lorenz,LIE,M,Bobsleigh,4-man
1456,LESIUK Taras,UKR,M,Biathlon,Men's 20km Individual
1457,LEVEQUE Aurelie,FRA,F,Short Track Speed Skating,Women's 500m/Women's 3000m Relay/Mixed Team Relay
1458,LEVI Deborah,GER,F,Bobsleigh,2-woman
1459,LI Chunjian,CHN,M,Bobsleigh,2-man/4-man
1460,LI Fanghui,CHN,F,Freestyle Skiing,Women's Freeski Halfpipe
1461,LI Jiaxuan,CHN,F,Speed Skating,Women's 1500m/Women's 3000m/Women's Mass Start/Women's Team Pursuit
1462,LI Minglin,CHN,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1463,LI Ruilin,CHN,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1464,LI Tianma,CHN,M,Freestyle Skiing,Men's Aerials
1465,LI Wenhao,CHN,M,Speed Skating,Men's 1500m/Men's Mass Start
1466,LI Wenlong,CHN,M,Short Track Speed Skating,Men's 5000m Relay
1467,LI Wenwen,CHN,F,Freestyle Skiing,Women's Ski Cross
1468,LI Yu-Hsiang,TPE,M,Figure Skating,Men Single Skating
1469,LI Zhichao,CHN,M,Curling,Men
1470,LIAN Ziwen,CHN,M,Speed Skating,Men's 500m/Men's 1000m
1471,LIANG Yu-Chieh,TPE,F,Bobsleigh,To be defined
1472,LIANG Yuxin,CHN,F,Skeleton,Women
1473,LIE Ellen Soehol,AUS,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1474,LIE Kajsa Vickhoff,NOR,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1475,LIE Lotte,BEL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1476,LIEKARI Emil,FIN,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1477,LIETHA Arno,SUI,M,Ski Mountaineering,Men's Sprint
1478,LIIKALA Julia,FIN,F,Ice Hockey,Women
1479,LIIV Marten,EST,M,Speed Skating,Men's 500m/Men's 1000m
1480,LILL Harri,EST,M,Curling,Mixed Doubles
1481,LIM Hannah,KOR,F,Figure Skating,Ice Dance/Team Event
1482,LIM Leewon,KOR,F,Speed Skating,Women's Mass Start
1483,LIN Qinwei,CHN,M,Skeleton,Men
1484,LIN Sin-Rong,TPE,F,Bobsleigh,2-woman/Women's Monobob
1485,LIN Song-En,TPE,F,Bobsleigh,2-woman
1486,LIN Xiaojun,CHN,M,Short Track Speed Skating,Men's 1000m/Men's 1500m/Men's 5000m Relay/Mixed Team Relay
1487,LINDELL Esa,FIN,M,Ice Hockey,Men
1488,LINDHOLM Elias,SWE,M,Ice Hockey,Men
1489,LINDHOLM Hampus,SWE,M,Ice Hockey,Men
1490,LINDVIK Marius,NOR,M,Ski Jumping,Men's NH Individual/Mixed Team
1491,LIPPERHEIDE Kira,GER,F,Bobsleigh,To be defined
1492,LISKA Adam,SVK,M,Ice Hockey,Men
1493,LISOHOR Oleksandr,UKR,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1494,LITVINTSEV Vladimir,AZE,M,Figure Skating,Men Single Skating
1495,LIU Hanbin,CHN,M,Speed Skating,Men's 1500m/Men's 5000m/Men's Mass Start/Men's Team Pursuit
1496,LIU Jiayu,CHN,F,Snowboard,Women's Snowboard Halfpipe
1497,LIU Mengting,CHN,F,Freestyle Skiing,Women's Freeski Slopestyle/Women's Freeski Big Air
1498,LIU Qi,CHN,F,Ski Jumping,Women's NH Individual/Mixed Team
1499,LIU Shaoang,CHN,M,Short Track Speed Skating,Men's 1000m/Men's 1500m/Men's 5000m Relay/Mixed Team Relay
1500,LIU Xiaochen,CHN,M,Alpine Skiing,Men's Giant Slalom
1501,LIU Xinyu,CHN,M,Figure Skating,Ice Dance/Team Event
1502,LIU Yishan,CHN,F,Freestyle Skiing,Women's Freeski Halfpipe
1503,LJUNGBLOM Lina,SWE,F,Ice Hockey,Women
1504,LJUTIC Zrinka,CRO,F,Alpine Skiing,To be defined
1505,LLOP IZQUIERDO Nil,ESP,M,Speed Skating,Men's 500m/Men's 1000m
1506,LOCH Felix,GER,M,Luge,Men's Singles
1507,LOCHNER Johannes,GER,M,Bobsleigh,2-man/4-man
1508,LOCMELIS Dans,LAT,M,Ice Hockey,Men
1509,LODOEN Trym Dalset,NOR,M,Ski Mountaineering,Men's Sprint
1510,LOETSCHER Isabelle,SUI,F,Snowboard,Women's Snowboard Halfpipe
1511,LOIZIDOU Andrea,CYP,F,Alpine Skiing,To be defined
1512,LOPAREVA Evgeniia,FRA,F,Figure Skating,Ice Dance/Team Event
1513,LOVAS Aurora Grinden,NOR,F,Speed Skating,Women's 1500m/Women's 3000m/Women's 5000m/Women's Mass Start
1514,LOZBERS Rihards,LAT,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1515,LUCHIN Iulian,MDA,M,Cross-Country Skiing,Men's 10km Interval Start Free
1516,LUNDELL Anton,FIN,M,Ice Hockey,Men
1517,LUNDHOLM Elis,SWE,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1518,LUNDIN Sofie,SWE,F,Ice Hockey,Women
1519,LUNDUP Stanzin,IND,M,Cross-Country Skiing,Men's 10km Interval Start Free
1520,LUOSTARINEN Eetu,FIN,M,Ice Hockey,Men
1521,LUSSNIG Nicolas,AUT,M,Freestyle Skiing,Men's Ski Cross
1522,LUTZ Lena Marie,SUI,F,Ice Hockey,Women
1523,LYNCH Benjamin,IRL,M,Freestyle Skiing,Men's Freeski Halfpipe
1524,MAAG Natalie,SUI,F,Luge,Women's Singles
1525,MAATTA Olli,FIN,M,Ice Hockey,Men
1526,MACKELS Marek,BEL,M,Biathlon,To be defined
1527,MADEROVA Zuzana,CZE,F,Snowboard,Women's Parallel Giant Slalom
1528,MAEDA Suzuka,JPN,F,Ice Hockey,Women
1529,MAES Sam,BEL,M,Alpine Skiing,To be defined
1530,MAGAZEEV Pavel,MDA,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
1531,MAGNUSSEN Bjorn,NOR,M,Speed Skating,Men's 500m/Men's 1000m
1532,MAGNUSSON Anna,SWE,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1533,MAIER Samuel,AUT,M,Skeleton,Men
1534,MAJOR Billy,GBR,M,Alpine Skiing,To be defined
1535,MAJOR Dominik,HUN,M,Short Track Speed Skating,Men's 5000m Relay
1536,MAJOROV Nikolaj,SWE,M,Figure Skating,Ice Dance
1537,MAKA Anna,POL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1538,MAKAROV Maksim,MDA,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
1539,MAKI Joni,FIN,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1540,MALGIN Denis,SUI,M,Ice Hockey,Men
1541,MALHERBE Malica,RSA,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1542,MALISZEWSKA Natalia,POL,F,Short Track Speed Skating,Women's 500m/Mixed Team Relay
1543,MALONEY WESTGAARD Thomas,IRL,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1544,MALY Felix,GER,M,Speed Skating,Men's 5000m/Men's Mass Start/Men's Team Pursuit
1545,MAMCICS Roberts,LAT,M,Ice Hockey,Men
1546,MAMERI Margaux,FRA,F,Ice Hockey,Women
1547,MANDEL Kata,ROU,F,Snowboard,Women's Snowboard Cross
1548,MANDELJC Anja,SLO,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 4 x 7.5km Relay
1549,MANDLBAUER Jakob,AUT,M,Bobsleigh,2-man/4-man
1550,MANDZIY Andriy,UKR,M,Luge,Men's Singles/Team Relay
1551,MANDZYN Vitalii,UKR,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1552,MANOLESCU Mihaela-Carmen,ROU,F,Luge,Women's Doubles/Team Relay
1553,MARCHANT Armand,BEL,M,Alpine Skiing,To be defined
1554,MARCISZ Izabela,POL,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1555,MARGIS Thorsten,GER,M,Bobsleigh,4-man
1556,MARGUC Rok,SLO,M,Snowboard,Men's Parallel Giant Slalom
1557,MARINCIN Martin,SVK,M,Ice Hockey,Men
1558,MARKSTROM Jacob,SWE,M,Ice Hockey,Men
1559,MARKTHALER Lara,RSA,F,Alpine Skiing,To be defined
1560,MARSAK Kyrylo,UKR,M,Figure Skating,Men Single Skating
1561,MARTI Alina,SUI,F,Ice Hockey,Women
1562,MARTI Christian,SUI,M,Ice Hockey,Men
1563,MARTINEZ LORENZO Regina,MEX,F,Cross-Country Skiing,Women's 10km Interval Start Free
1564,MARTSINOVSKYI Danyil,UKR,M,Luge,Men's Doubles
1565,MARUSIAK Yevhen,UKR,M,Ski Jumping,Men's NH Individual
1566,MARUYAMA Nozomi,JPN,F,Ski Jumping,Women's NH Individual/Mixed Team
1567,MASTNAK Tim,SLO,M,Snowboard,Men's Parallel Giant Slalom
1568,MASUHARA Miyuu,JPN,F,Ice Hockey,Women
1569,MATIKANOV Mario,BUL,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1570,MATINPALO Nikolas,FIN,M,Ice Hockey,Men
1571,MATINTALO Johanna,FIN,F,Cross-Country Skiing,Women's Sprint Classic
1572,MATOSSI Livio,SUI,M,Bobsleigh,To be defined
1573,MATSUURA Toma,JPN,M,Freestyle Skiing,Men's Freeski Halfpipe
1574,MATT Michael,AUT,M,Alpine Skiing,Men's Team Combined
1575,MATTILA Sofia,FIN,F,Ski Jumping,Women's NH Individual
1576,MAURER Saskia,SUI,F,Ice Hockey,Women
1577,MAZET BROWN Txema,GBR,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1578,MAZURCHUK Dmytro,UKR,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1579,MEDARD Indra,BEL,M,Speed Skating,Men's Mass Start
1580,MEDJA Lucija,SLO,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 4 x 7.5km Relay/Women's Sprint Classic
1581,MEENTALO Grete-Mia,EST,F,Freestyle Skiing,Women's Freeski Halfpipe
1582,MELNIK Anna,KAZ,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1583,MELVILLE IVES Campbell,NZL,M,Snowboard,Men's Snowboard Halfpipe
1584,MELVILLE IVES Finley,NZL,M,Freestyle Skiing,Men's Freeski Halfpipe
1585,MENG Fanqi,CHN,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1586,MENZIES Dane,NZL,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1587,MERKOVA Adela,CZE,F,Freestyle Skiing,Women's Aerials
1588,MERKUSHYNA Oleksandra,UKR,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1589,MERZLIKINS Elvis,LAT,M,Ice Hockey,Men
1590,MESPLEDE Julia,FRA,F,Ice Hockey,Women
1591,MESSENZEHL Felix,GER,M,Curling,Men
1592,METELKINA Anastasiia,GEO,F,Figure Skating,Pair Skating/Team Event
1593,MEYLEMANS Kim,BEL,F,Skeleton,Women
1594,MICHAELIS Marc,GER,M,Ice Hockey,Men
1595,MICHALSKI Piotr,POL,M,Speed Skating,Men's 500m/Men's 1000m
1596,MICHELON Oceane,FRA,F,Biathlon,Women's 7.5km Sprint
1597,MICK Bruno,SVK,M,Luge,Men's Doubles
1598,MIJARES RUF Carla,AND,F,Alpine Skiing,To be defined
1599,MIKAYELYAN Mikayel,ARM,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1600,MIKI Tsubaki,JPN,F,Snowboard,Women's Parallel Giant Slalom
1601,MIKKOLA Niko,FIN,M,Ice Hockey,Men
1602,MIKNIS Matiss,LAT,M,Bobsleigh,2-man/4-man
1603,MIKUTINA Olga,AUT,F,Figure Skating,Women Single Skating
1604,MIKYSKA Tomas,CZE,M,Biathlon,Men's 10km Sprint/Men's 12.5km Pursuit
1605,MILAGROS Daniel,ESP,M,Speed Skating,Men's 500m/Men's 1000m
1606,MILERSKA Anna,CZE,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1607,MILLAUER Clemens,AUT,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1608,MILOSAVLJEVIC Milos,SRB,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1609,MINARIK Krystof,CZE,M,Snowboard,Men's Parallel Giant Slalom
1610,MINI Rafael,SMR,M,Alpine Skiing,To be defined
1611,MINKKINEN Suvi,FIN,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1612,MIRADOLI Romane,FRA,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1613,MISE Edgars,LAT,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1614,MITTERER Sebastian,AUT,M,Bobsleigh,4-man
1615,MIURA Kao,JPN,M,Figure Skating,Men Single Skating/Team Event
1616,MIURA Mei,JPN,F,Ice Hockey,Women
1617,MIURA Riku,JPN,F,Figure Skating,Pair Skating/Team Event
1618,MIYATA Shogo,JPN,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
1619,MIZERNYKH Ilya,KAZ,M,Ski Jumping,Men's NH Individual
1620,MLYNKOVA Natalie,CZE,F,Ice Hockey,Women
1621,MOBAERG David,SWE,M,Freestyle Skiing,Men's Ski Cross
1622,MOBAERG Erik,SWE,M,Freestyle Skiing,Men's Ski Cross
1623,MOBAERG Linnea,SWE,F,Freestyle Skiing,Women's Ski Cross
1624,MOCH Friedrich,GER,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1625,MOELGAARD Oscar,DEN,M,Ice Hockey,Men
1626,MOELLER Fredrik,NOR,M,Alpine Skiing,Men's Super-G
1627,MOILANEN Niilo,FIN,M,Cross-Country Skiing,Men's Sprint Classic
1628,MOKH Oleksandra,UKR,F,Luge,Women's Doubles/Team Relay
1629,MOKRASOVA Lucia,SVK,F,Bobsleigh,2-woman
1630,MOLDOVAN Sofia Maria,ROU,F,Alpine Skiing,To be defined
1631,MOLNAR Anna,AUT,F,Speed Skating,Women's 3000m/Women's Mass Start
1632,MONSEN Marte,NOR,F,Alpine Skiing,To be defined
1633,MOON Heesung,KOR,M,Freestyle Skiing,Men's Freeski Halfpipe
1634,MOON Wonjun,HUN,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
1635,MOORE Mica,JAM,F,Bobsleigh,Women's Monobob
1636,MOORE Micah,TTO,M,Bobsleigh,To be defined
1637,MORENO Cande,AND,F,Alpine Skiing,Women's Downhill
1638,MORIGUCHI Sumitada,JPN,M,Figure Skating,Pair Skating/Team Event
1639,MORISHIGE Wataru,JPN,M,Speed Skating,Men's 500m/Men's 1000m/Men's Team Pursuit
1640,MORITA Masaya,JPN,M,Figure Skating,Team Event
1641,MOROZOVA Nadezhda,KAZ,F,Speed Skating,Women's 1000m/Women's 1500m/Women's 3000m/Women's 5000m/Women's Team Pursuit
1642,MORRISON Rebecca,GBR,F,Curling,Women
1643,MORTON Darcie,AUS,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1644,MOSER Benjamin,AUT,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1645,MOUAT Bruce,GBR,M,Curling,Men/Mixed Doubles
1646,MOURA Bruna,BRA,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1647,MRAZEK Daniel,CZE,M,Figure Skating,Ice Dance
1648,MRAZKOVA Katerina,CZE,F,Figure Skating,Ice Dance
1649,MRAZOVA Katerina,CZE,F,Ice Hockey,Women
1650,MUEHLBACHER Julia,AUT,F,Ski Jumping,Women's NH Individual/Mixed Team
1651,MUELLAUER Fabian,AUT,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1652,MUELLER Jonas,AUT,M,Luge,Men's Singles/Team Relay
1653,MUIR Kirsty,GBR,F,Freestyle Skiing,Women's Freeski Slopestyle/Women's Freeski Big Air
1654,MUKOGAWA Sakurako,JPN,F,Freestyle Skiing,Women's Ski Cross
1655,MULLER Marek,CZE,M,Alpine Skiing,Men's Team Combined
1656,MURASE Kokomo,JPN,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
1657,MURATBEKOV Amirgali,KAZ,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1658,MURPHY George,AUS,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1659,MUSGRAVE Andrew,GBR,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1660,MUZAFERIJA Elvedina,BIH,F,Alpine Skiing,Women's Downhill/Women's Super-G
1661,MYHAL Daryna,UKR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1662,MYHLBACK Alvar,SWE,M,Cross-Country Skiing,Men's Sprint Classic
1663,McCORMICK Chris,GBR,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1664,McFARLANE Caitlin,FRA,F,Alpine Skiing,Women's Team Combined
1665,McGRATH Atle Lie,NOR,M,Alpine Skiing,Men's Team Combined
1666,McGREGOR Kaitlyn,SUI,F,Speed Skating,Women's 1000m/Women's 1500m/Women's 3000m/Women's Mass Start
1667,McMANUS Sara,SWE,F,Curling,Women
1668,McMILLAN Hammy,GBR,M,Curling,Men
1669,NAESLUND Sandra,SWE,F,Freestyle Skiing,Women's Ski Cross
1670,NAESS Wilhelm,NOR,M,Curling,Men
1671,NAGAMORI Haruna,JPN,F,Short Track Speed Skating,Women's 3000m Relay/Mixed Team Relay
1672,NAGAOKA Yuna,JPN,F,Figure Skating,Pair Skating/Team Event
1673,NAKAI Ami,JPN,F,Figure Skating,Women Single Skating/Team Event
1674,NAKAMURA Naoki,JPN,M,Ski Jumping,Men's NH Individual
1675,NAKANISHI Lin,JPN,F,Freestyle Skiing,Women's Ski Cross
1676,NAKAO Haruka,JPN,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1677,NAKASHIMA Mirei,JPN,F,Short Track Speed Skating,Women's 500m/Women's 3000m Relay/Mixed Team Relay
1678,NAZAROV Medet,UZB,M,Alpine Skiing,To be defined
1679,NECAS Martin,CZE,M,Ice Hockey,Men
1680,NEDREGOTTEN Magnus,NOR,M,Curling,Mixed Doubles
1681,NEDYALKOVA Kalina,BUL,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1682,NEGRI Elisa Maria,CZE,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1683,NELIN Jesper,SWE,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
1684,NELSON Ashleigh,GBR,F,Bobsleigh,2-woman
1685,NEMEC Simon,SVK,M,Ice Hockey,Men
1686,NEMME Edgars,LAT,M,Bobsleigh,To be defined
1687,NEPRYAEVA Dariya,AIN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1688,NEPSTAD Gaute,NOR,M,Curling,Men
1689,NEUBAUEROVA Noemi,CZE,F,Ice Hockey,Women
1690,NICA Andrei,ROU,M,Bobsleigh,To be defined
1691,NICHOLS-BARDI Daiyehan,AUT,M,Bobsleigh,2-man/4-man
1692,NICOLL Adele,GBR,F,Bobsleigh,2-woman/Women's Monobob
1693,NIEMINEN Petra,FIN,F,Ice Hockey,Women
1694,NIEWINSKI Michal,POL,M,Short Track Speed Skating,Men's 1000m/Mixed Team Relay
